OCCUPANCY	TOTAL_DEMAND[W]	LIGHT[W]	FRIDGE_FREEZER[W]	TV1[W]	DVD_PLAYER[W]	RECEIVER[W]	OVEN[W]	MICROWAVE[W]	SMALL_COOKING[W]	DISH_WASHER[W]	WASHING_MACHINE[W]	VACUUM[W]	CD_PLAYER[W]	HIFI[W]	PC[W]	PRINTER[W]	KETTLE[W]
1	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
1	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
1	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
1	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	309	0	0	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	400	0	177	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	195	0	0	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	372	0	177	3	2	15	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	381	0	177	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	2157	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1812
2	2157	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1812
2	2157	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1812
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	346	0	0	117	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	232	0	0	3	30	24	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	223	0	0	3	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	337	0	0	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	514	0	177	117	30	15	3	2	2	0	1	0	2	9	151	4	1
2	486	0	177	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	486	0	177	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	486	0	177	117	2	15	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	495	0	177	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	318	0	0	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	318	0	0	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	318	0	0	117	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	204	0	0	3	2	24	3	2	2	0	1	0	2	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	215	0	0	3	2	24	3	2	2	0	1	0	13	9	151	4	1
2	69	0	0	3	2	24	3	2	2	0	1	0	13	9	5	4	1
2	69	0	0	3	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	183	0	0	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	360	0	177	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	360	0	177	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	360	0	177	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	360	0	177	117	2	24	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	351	0	177	117	2	15	3	2	2	0	1	0	13	9	5	4	1
2	237	0	177	3	2	15	3	2	2	0	1	0	13	9	5	4	1
2	237	0	177	3	2	15	3	2	2	0	1	0	13	9	5	4	1
2	237	0	177	3	2	15	3	2	2	0	1	0	13	9	5	4	1
2	69	0	0	3	2	24	3	2	2	0	1	0	13	9	5	4	1
2	69	0	0	3	2	24	3	2	2	0	1	0	13	9	5	4	1
2	69	0	0	3	2	24	3	2	2	0	1	0	13	9	5	4	1
2	69	0	0	3	2	24	3	2	2	0	1	0	13	9	5	4	1
2	69	0	0	3	2	24	3	2	2	0	1	0	13	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	58	0	0	3	2	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
2	86	0	0	3	30	24	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
0	49	0	0	3	2	15	3	2	2	0	1	0	2	9	5	4	1
